,id,yr,cst_n,sub,cst,mag,pty_n,pty,can,vot1,pev1,pv1,pvs1,can,cvs1,press_county,geolocated_county
6317,628,1874,rochester,england - provincial boroughs,313,2,Liberal Party (Original),63,liberals candidate 2,-990,2676,2350,0.7378336191177368,liberals candidate 2,0.359183669090271,kent,
6318,628,1874,rochester,england - provincial boroughs,313,2,Conservative,27,-990,-990,2676,835,0.2621664106845856,-990,0.2621664106845856,kent,
6319,628,1874,rochester,england - provincial boroughs,313,2,Liberal Party (Original),63,liberals candidate 1,-990,2676,2350,0.7378336191177368,liberals candidate 1,0.3786499202251434,kent,
6322,628,1874,ross and cromarty,scotland - counties,315,1,Liberal Party (Original),63,-992,-992,1559,-992,-992.0,-992,-992.0,ross-shire,
6323,628,1874,rowburghshire,scotland - counties,316,1,Conservative,27,-990,-990,1813,789,0.5087040662765503,-990,0.5087040662765503,roxburghshire,
6324,628,1874,rowburghshire,scotland - counties,316,1,Liberal Party (Original),63,-990,-990,1813,762,0.4912959337234497,-990,0.4912959337234497,roxburghshire,
6325,628,1874,rutlandshire,england - counties,317,2,Conservative,27,conservatives candidate 1,-992,1950,-992,-992.0,conservatives candidate 1,-992.0,rutlandshire,Rutland
6326,628,1874,rutlandshire,england - counties,317,2,Conservative,27,conservatives candidate 2,-992,1950,-992,-992.0,conservatives candidate 2,-992.0,rutlandshire,Rutland
6327,628,1874,rye,england - provincial boroughs,318,1,Conservative,27,-990,-990,1287,597,0.5255281925201416,-990,0.5255281925201416,sussex,Sussex
6328,628,1874,rye,england - provincial boroughs,318,1,Liberal Party (Original),63,-990,-990,1287,539,0.4744718372821808,-990,0.4744718372821808,sussex,Sussex
6329,628,1874,salford,england - provincial boroughs,319,2,Liberal Party (Original),63,liberals candidate 2,-990,19177,13536,0.4917532503604889,liberals candidate 2,0.2437331974506378,lancashire,Lancashire
6330,628,1874,salford,england - provincial boroughs,319,2,Conservative,27,conservatives candidate 2,-990,19177,13990,0.5082467198371887,conservatives candidate 2,0.2538327276706696,lancashire,Lancashire
6331,628,1874,salford,england - provincial boroughs,319,2,Conservative,27,conservatives candidate 1,-990,19177,13990,0.5082467198371887,conservatives candidate 1,0.2544140219688416,lancashire,Lancashire
6332,628,1874,salford,england - provincial boroughs,319,2,Liberal Party (Original),63,liberals candidate 1,-990,19177,13536,0.4917532503604889,liberals candidate 1,0.2480200529098511,lancashire,Lancashire
6333,628,1874,salisbury,england - provincial boroughs,320,2,Conservative,27,conservatives candidate 1,-990,1829,1618,0.5092855095863342,conservatives candidate 1,0.2628265619277954,wiltshire,
6334,628,1874,salisbury,england - provincial boroughs,320,2,Liberal Party (Original),63,liberals candidate 1,-990,1829,1559,0.4907145202159882,liberals candidate 1,0.2518098950386047,wiltshire,
6335,628,1874,salisbury,england - provincial boroughs,320,2,Liberal Party (Original),63,liberals candidate 2,-990,1829,1559,0.4907145202159882,liberals candidate 2,0.2389046251773834,wiltshire,
6336,628,1874,salisbury,england - provincial boroughs,320,2,Conservative,27,conservatives candidate 2,-990,1829,1618,0.5092855095863342,conservatives candidate 2,0.2464589178562164,wiltshire,
6337,628,1874,sandwich,england - provincial boroughs,321,2,Liberal Party (Original),63,liberals candidate 2,-990,2046,2041,0.597482442855835,liberals candidate 2,0.294496476650238,kent,Kent
6338,628,1874,sandwich,england - provincial boroughs,321,2,Conservative,27,conservatives candidate 1,-990,2046,1375,0.402517557144165,conservatives candidate 1,0.2236533910036087,kent,Kent
6339,628,1874,sandwich,england - provincial boroughs,321,2,Conservative,27,conservatives candidate 2,-990,2046,1375,0.402517557144165,conservatives candidate 2,0.1788641661405563,kent,Kent
6340,628,1874,sandwich,england - provincial boroughs,321,2,Liberal Party (Original),63,liberals candidate 1,-990,2046,2041,0.597482442855835,liberals candidate 1,0.3029859364032745,kent,Kent
6341,628,1874,scaraborough,england - provincial boroughs,322,2,Liberal Party (Original),63,liberals candidate 3,-990,3631,2674,0.6762771606445312,liberals candidate 3,0.1952453255653381,scaraborough,
6342,628,1874,scaraborough,england - provincial boroughs,322,2,Liberal Party (Original),63,liberals candidate 1,-990,3631,2674,0.6762771606445312,liberals candidate 1,0.2789580225944519,scaraborough,
6343,628,1874,scaraborough,england - provincial boroughs,322,2,Conservative,27,-990,-990,3631,1280,0.3237228095531464,-990,0.3237228095531464,scaraborough,
6344,628,1874,scaraborough,england - provincial boroughs,322,2,Liberal Party (Original),63,liberals candidate 2,-990,3631,2674,0.6762771606445312,liberals candidate 2,0.2020738422870636,scaraborough,
6345,628,1874,shaftesbury,england - provincial boroughs,323,1,Liberal Party (Original),63,-990,-990,1286,562,0.4874241054058075,-990,0.4874241054058075,dorset,Dorset
6346,628,1874,shaftesbury,england - provincial boroughs,323,1,Conservative,27,-990,-990,1286,591,0.5125758647918701,-990,0.5125758647918701,dorset,Dorset
6347,628,1874,sheffield,england - provincial boroughs,324,2,Liberal Party (Original),63,liberals candidate 3,-990,36701,38725,1.0,liberals candidate 3,0.2854228615760803,yorkshire,
6348,628,1874,sheffield,england - provincial boroughs,324,2,Liberal Party (Original),63,liberals candidate 2,-990,36701,38725,1.0,liberals candidate 2,0.3320335745811462,yorkshire,
6349,628,1874,sheffield,england - provincial boroughs,324,2,Liberal Party (Original),63,liberals candidate 1,-990,36701,38725,1.0,liberals candidate 1,0.3665074110031128,yorkshire,
6350,628,1874,sheffield,england - provincial boroughs,324,2,Liberal Party (Original),63,liberals candidate 4,-990,36701,38725,1.0,liberals candidate 4,0.01603615283966064,yorkshire,
6351,628,1874,shoreham,england - provincial boroughs,325,2,Conservative,27,conservatives candidate 1,-990,4998,4941,0.8464964628219604,conservatives candidate 1,0.4329278767108917,shoreham,Sussex
6352,628,1874,shoreham,england - provincial boroughs,325,2,Conservative,27,conservatives candidate 2,-990,4998,4941,0.8464964628219604,conservatives candidate 2,0.4135686159133911,shoreham,Sussex
6353,628,1874,shoreham,england - provincial boroughs,325,2,Liberal Party (Original),63,-990,-990,4998,896,0.1535035073757172,-990,0.1535035073757172,shoreham,Sussex
6354,628,1874,shrewsbury,england - provincial boroughs,326,2,Liberal Party (Original),63,liberals candidate 1,-990,3620,3233,0.5434526801109314,liberals candidate 1,0.2810556292533875,shropshire,
6355,628,1874,shrewsbury,england - provincial boroughs,326,2,Conservative,27,conservatives candidate 1,-990,3620,2716,0.4565473198890686,conservatives candidate 1,0.2333165258169174,shropshire,
6356,628,1874,shrewsbury,england - provincial boroughs,326,2,Conservative,27,conservatives candidate 2,-990,3620,2716,0.4565473198890686,conservatives candidate 2,0.2232307940721512,shropshire,
6357,628,1874,shrewsbury,england - provincial boroughs,326,2,Liberal Party (Original),63,liberals candidate 2,-990,3620,3233,0.5434526801109314,liberals candidate 2,0.2623970508575439,shropshire,
6358,628,1874,"shropshire, northern",england - counties,327,2,Conservative,27,conservatives candidate 2,-992,7557,-992,-992.0,conservatives candidate 2,-992.0,"shropshire, northern",Shropshire
6359,628,1874,"shropshire, northern",england - counties,327,2,Conservative,27,conservatives candidate 1,-992,7557,-992,-992.0,conservatives candidate 1,-992.0,"shropshire, northern",Shropshire
6360,628,1874,"shropshire, southern",england - counties,328,2,Conservative,27,conservatives candidate 1,-992,5710,-992,-992.0,conservatives candidate 1,-992.0,"shropshire, southern",Shropshire
6361,628,1874,"shropshire, southern",england - counties,328,2,Conservative,27,conservatives candidate 2,-992,5710,-992,-992.0,conservatives candidate 2,-992.0,"shropshire, southern",Shropshire
6364,628,1874,"somerset, eastern",england - counties,330,2,Conservative,27,conservatives candidate 1,-992,8435,-992,-992.0,conservatives candidate 1,-992.0,"somerset, eastern",Somerset
6365,628,1874,"somerset, eastern",england - counties,330,2,Conservative,27,conservatives candidate 2,-992,8435,-992,-992.0,conservatives candidate 2,-992.0,"somerset, eastern",Somerset
6366,628,1874,"somerset, mid",england - counties,331,2,Conservative,27,conservatives candidate 2,-992,8571,-992,-992.0,conservatives candidate 2,-992.0,"somerset, mid",Somerset
6367,628,1874,"somerset, mid",england - counties,331,2,Conservative,27,conservatives candidate 1,-992,8571,-992,-992.0,conservatives candidate 1,-992.0,"somerset, mid",Somerset
6368,628,1874,"somerset, western",england - counties,332,2,Conservative,27,conservatives candidate 2,-992,7774,-992,-992.0,conservatives candidate 2,-992.0,"somerset, western",Somerset
6369,628,1874,"somerset, western",england - counties,332,2,Conservative,27,conservatives candidate 1,-992,7774,-992,-992.0,conservatives candidate 1,-992.0,"somerset, western",Somerset
6370,628,1874,south shields,england - provincial boroughs,333,1,Liberal Party (Original),63,-992,-992,8870,-992,-992.0,-992,-992.0,south shields,Durham
6371,628,1874,southampton,england - provincial boroughs,334,2,Conservative,27,conservatives candidate 1,-990,6537,4637,0.4777457118034363,conservatives candidate 1,0.2610756158828735,hampshire,
6372,628,1874,southampton,england - provincial boroughs,334,2,Liberal Party (Original),63,liberals candidate 1,-990,6537,5069,0.5222542881965637,liberals candidate 1,0.2806511521339417,hampshire,
6373,628,1874,southampton,england - provincial boroughs,334,2,Liberal Party (Original),63,liberals candidate 2,-990,6537,5069,0.5222542881965637,liberals candidate 2,0.2416031360626221,hampshire,
6374,628,1874,southampton,england - provincial boroughs,334,2,Conservative,27,conservatives candidate 2,-990,6537,4637,0.4777457118034363,conservatives candidate 2,0.2166700959205627,hampshire,
6375,628,1874,southwark,england - london boroughs,335,2,Conservative,27,-990,-990,20419,5716,0.3134803175926208,-990,0.3134803175926208,southwark,Surrey
6376,628,1874,southwark,england - london boroughs,335,2,Liberal Party (Original),63,liberals candidate 1,-990,20419,9022,0.4947899580001831,liberals candidate 1,0.3236261904239655,southwark,Surrey
6377,628,1874,southwark,england - london boroughs,335,2,Liberal/Labour Alliance,65,-990,-990,20419,3496,0.1917297393083572,-990,0.1917297393083572,southwark,Surrey
6378,628,1874,southwark,england - london boroughs,335,2,Liberal Party (Original),63,liberals candidate 2,-990,20419,9022,0.4947899580001831,liberals candidate 2,0.1711637526750565,southwark,Surrey
6379,628,1874,st. andrews district of burghs,scotland - burghs,336,1,Liberal Party (Original),63,-992,-992,2108,-992,-992.0,-992,-992.0,st. andrews district of burghs,Fife
6380,628,1874,st. ives,england - provincial boroughs,337,1,Conservative,27,-990,-990,1430,751,0.6348267197608948,-990,0.6348267197608948,st. ives,Cornwall
6381,628,1874,st. ives,england - provincial boroughs,337,1,Liberal Party (Original),63,-990,-990,1430,432,0.3651732802391052,-990,0.3651732802391052,st. ives,Cornwall
6382,628,1874,stafford,england - provincial boroughs,338,2,Liberal/Labour Alliance,65,-990,-990,3440,1183,0.276984304189682,-990,0.276984304189682,staffordshire,
6383,628,1874,stafford,england - provincial boroughs,338,2,Liberal Party (Original),63,-990,-990,3440,903,0.2114259004592896,-990,0.2114259004592896,staffordshire,
6384,628,1874,stafford,england - provincial boroughs,338,2,Conservative,27,conservatives candidate 2,-990,3440,2185,0.511589765548706,conservatives candidate 2,0.2217279374599457,staffordshire,
6385,628,1874,stafford,england - provincial boroughs,338,2,Conservative,27,conservatives candidate 1,-990,3440,2185,0.511589765548706,conservatives candidate 1,0.2898618578910828,staffordshire,
6386,628,1874,"staffordshire, eastern",england - counties,339,2,Liberal Party (Original),63,-992,-992,9484,-992,-992.0,-992,-992.0,"staffordshire, eastern",Staffordshire
6387,628,1874,"staffordshire, eastern",england - counties,339,2,Conservative,27,-992,-992,9484,-992,-992.0,-992,-992.0,"staffordshire, eastern",Staffordshire
6388,628,1874,"staffordshire, western",england - counties,340,2,Conservative,27,conservatives candidate 1,-992,10365,-992,-992.0,conservatives candidate 1,-992.0,"staffordshire, western",Staffordshire
6389,628,1874,"staffordshire, western",england - counties,340,2,Conservative,27,conservatives candidate 2,-992,10365,-992,-992.0,conservatives candidate 2,-992.0,"staffordshire, western",Staffordshire
6390,628,1874,"stafforshire, northern",england - counties,341,2,Conservative,27,conservatives candidate 1,-992,10104,-992,-992.0,conservatives candidate 1,-992.0,"stafforshire, northern",Staffordshire
6391,628,1874,"stafforshire, northern",england - counties,341,2,Conservative,27,conservatives candidate 2,-992,10104,-992,-992.0,conservatives candidate 2,-992.0,"stafforshire, northern",Staffordshire
6392,628,1874,stalybridge,england - provincial boroughs,342,1,Conservative,27,-990,-990,5129,2378,0.517181396484375,-990,0.517181396484375,lancashire,
6393,628,1874,stalybridge,england - provincial boroughs,342,1,Liberal Party (Original),63,-990,-990,5129,2220,0.482818603515625,-990,0.482818603515625,lancashire,
6394,628,1874,stamford,england - provincial boroughs,343,1,Liberal Party (Original),63,-990,-990,1183,411,0.4245867729187012,-990,0.4245867729187012,lincolnshire,
6395,628,1874,stamford,england - provincial boroughs,343,1,Conservative,27,-990,-990,1183,557,0.5754132270812988,-990,0.5754132270812988,lincolnshire,
6396,628,1874,stirling district of burghs,scotland - burghs,344,1,Liberal Party (Original),63,-992,-992,4779,-992,-992.0,-992,-992.0,stirling district of burghs,Stirlingshire
6397,628,1874,stirlingshire,scotland - counties,345,1,Conservative,27,-990,-990,2837,1171,0.5095735192298889,-990,0.5095735192298889,stirlingshire,Stirlingshire
6398,628,1874,stirlingshire,scotland - counties,345,1,Liberal Party (Original),63,-990,-990,2837,1127,0.4904264509677887,-990,0.4904264509677887,stirlingshire,Stirlingshire
6399,628,1874,stockport,england - provincial boroughs,346,2,Conservative,27,conservatives candidate 1,-990,7814,6778,0.4860872030258179,conservatives candidate 1,0.244262769818306,cheshire,
6400,628,1874,stockport,england - provincial boroughs,346,2,Conservative,27,conservatives candidate 2,-990,7814,6778,0.4860872030258179,conservatives candidate 2,0.2418244332075119,cheshire,
6401,628,1874,stockport,england - provincial boroughs,346,2,Liberal Party (Original),63,liberals candidate 1,-990,7814,7166,0.5139127969741821,liberals candidate 1,0.2601836025714874,cheshire,
6402,628,1874,stockport,england - provincial boroughs,346,2,Liberal Party (Original),63,liberals candidate 2,-990,7814,7166,0.5139127969741821,liberals candidate 2,0.2537291944026947,cheshire,
6403,628,1874,stockton-on-tees,england - provincial boroughs,347,1,Conservative,27,-990,-990,5961,1425,0.3065834641456604,-990,0.3065834641456604,stockton-on-tees,Durham
6404,628,1874,stockton-on-tees,england - provincial boroughs,347,1,Liberal Party (Original),63,-990,-990,5961,3223,0.6934165358543396,-990,0.6934165358543396,stockton-on-tees,Durham
6405,628,1874,stoke-on-trent,england - provincial boroughs,348,2,Liberal/Labour Alliance,65,-990,-990,19129,5198,0.2216914743185043,-990,0.2216914743185043,stoke-on-trent,Staffordshire
6406,628,1874,stoke-on-trent,england - provincial boroughs,348,2,Conservative,27,-990,-990,19129,6180,0.263573169708252,-990,0.263573169708252,stoke-on-trent,Staffordshire
6407,628,1874,stoke-on-trent,england - provincial boroughs,348,2,Liberal Party (Original),63,liberals candidate 1,-990,19129,12069,0.5147353410720825,liberals candidate 1,0.2857508361339569,stoke-on-trent,Staffordshire
6408,628,1874,stoke-on-trent,england - provincial boroughs,348,2,Liberal Party (Original),63,liberals candidate 2,-990,19129,12069,0.5147353410720825,liberals candidate 2,0.2289845198392868,stoke-on-trent,Staffordshire
6409,628,1874,stroud,england - provincial boroughs,349,2,Liberal Party (Original),63,liberals candidate 1,-990,5942,5592,0.5167251825332642,liberals candidate 1,0.2585473954677582,gloucestershire,Gloucestershire
6410,628,1874,stroud,england - provincial boroughs,349,2,Conservative,27,conservatives candidate 1,-990,5942,5230,0.4832748174667358,conservatives candidate 1,0.2553132474422455,gloucestershire,Gloucestershire
6411,628,1874,stroud,england - provincial boroughs,349,2,Liberal Party (Original),63,liberals candidate 2,-990,5942,5592,0.5167251825332642,liberals candidate 2,0.258177787065506,gloucestershire,Gloucestershire
6412,628,1874,stroud,england - provincial boroughs,349,2,Conservative,27,conservatives candidate 2,-990,5942,5230,0.4832748174667358,conservatives candidate 2,0.2279615551233292,gloucestershire,Gloucestershire
6413,628,1874,"suffolk, eastern",england - counties,350,2,Conservative,27,conservatives candidate 2,-990,9484,8032,0.7271410226821899,conservatives candidate 2,0.3527068495750427,"suffolk, eastern",Suffolk
6414,628,1874,"suffolk, eastern",england - counties,350,2,Liberal Party (Original),63,-990,-990,9484,3014,0.2728589475154877,-990,0.2728589475154877,"suffolk, eastern",Suffolk
6415,628,1874,"suffolk, eastern",england - counties,350,2,Conservative,27,conservatives candidate 1,-990,9484,8032,0.7271410226821899,conservatives candidate 1,0.3744341731071472,"suffolk, eastern",Suffolk
6416,628,1874,"suffolk, western",england - counties,351,2,Conservative,27,conservatives candidate 1,-992,5949,-992,-992.0,conservatives candidate 1,-992.0,"suffolk, western",Suffolk
6417,628,1874,"suffolk, western",england - counties,351,2,Conservative,27,conservatives candidate 2,-992,5949,-992,-992.0,conservatives candidate 2,-992.0,"suffolk, western",Suffolk
6418,628,1874,sunderland,england - provincial boroughs,352,2,Conservative,27,-990,-990,14008,3781,0.2382032424211502,-990,0.2382032424211502,durham,
6419,628,1874,sunderland,england - provincial boroughs,352,2,Liberal Party (Original),63,liberals candidate 1,-990,14008,12092,0.761796772480011,liberals candidate 1,0.3888363838195801,durham,
6420,628,1874,sunderland,england - provincial boroughs,352,2,Liberal Party (Original),63,liberals candidate 2,-990,14008,12092,0.761796772480011,liberals candidate 2,0.3729603588581085,durham,
6421,628,1874,"surrey, eastern",england - counties,353,2,Liberal Party (Original),63,liberals candidate 2,-990,14468,8307,0.4247149527072906,liberals candidate 2,0.2052763402462006,"surrey, eastern",Surrey
6422,628,1874,"surrey, eastern",england - counties,353,2,Conservative,27,conservatives candidate 2,-990,14468,11252,0.575285017490387,conservatives candidate 2,0.2852395176887512,"surrey, eastern",Surrey
6423,628,1874,"surrey, eastern",england - counties,353,2,Liberal Party (Original),63,liberals candidate 1,-990,14468,8307,0.4247149527072906,liberals candidate 1,0.2194386273622513,"surrey, eastern",Surrey
6424,628,1874,"surrey, eastern",england - counties,353,2,Conservative,27,conservatives candidate 1,-990,14468,11252,0.575285017490387,conservatives candidate 1,0.2900454998016357,"surrey, eastern",Surrey
6425,628,1874,"surrey, mid",england - counties,354,2,Conservative,27,conservatives candidate 2,-992,14645,-992,-992.0,conservatives candidate 2,-992.0,"surrey, mid",Surrey
6426,628,1874,"surrey, mid",england - counties,354,2,Conservative,27,conservatives candidate 1,-992,14645,-992,-992.0,conservatives candidate 1,-992.0,"surrey, mid",Surrey
6427,628,1874,"surrey, western",england - counties,355,2,Conservative,27,conservatives candidate 2,-992,7314,-992,-992.0,conservatives candidate 2,-992.0,"surrey, western",Surrey
6428,628,1874,"surrey, western",england - counties,355,2,Conservative,27,conservatives candidate 1,-992,7314,-992,-992.0,conservatives candidate 1,-992.0,"surrey, western",Surrey
6429,628,1874,"sussex, eastern",england - counties,356,2,Conservative,27,conservatives candidate 1,-992,10141,-992,-992.0,conservatives candidate 1,-992.0,"sussex, eastern",Sussex
6430,628,1874,"sussex, eastern",england - counties,356,2,Conservative,27,conservatives candidate 2,-992,10141,-992,-992.0,conservatives candidate 2,-992.0,"sussex, eastern",Sussex
6431,628,1874,"sussex, western",england - counties,357,2,Conservative,27,conservatives candidate 2,-992,3865,-992,-992.0,conservatives candidate 2,-992.0,"sussex, western",Sussex
6432,628,1874,"sussex, western",england - counties,357,2,Conservative,27,conservatives candidate 1,-992,3865,-992,-992.0,conservatives candidate 1,-992.0,"sussex, western",Sussex
6433,628,1874,sutherland,scotland - counties,358,1,Liberal Party (Original),63,-992,-992,324,-992,-992.0,-992,-992.0,sutherland,Sutherland
6434,628,1874,swansea district of boroughs,wales and monmouthshire - boroughs,359,1,Conservative,27,-990,-990,12476,2708,0.341789722442627,-990,0.341789722442627,swansea district of boroughs,Glamorgan
6435,628,1874,swansea district of boroughs,wales and monmouthshire - boroughs,359,1,Liberal Party (Original),63,-990,-990,12476,5215,0.658210277557373,-990,0.658210277557373,swansea district of boroughs,Glamorgan
6436,628,1874,tamworth,england - provincial boroughs,360,2,Liberal Party (Original),63,liberals candidate 2,-990,1850,1746,0.616525411605835,liberals candidate 2,0.1581920832395554,staffordshire,Staffordshire
6437,628,1874,tamworth,england - provincial boroughs,360,2,Liberal Party (Original),63,liberals candidate 1,-990,1850,1746,0.616525411605835,liberals candidate 1,0.3845339119434357,staffordshire,Staffordshire
6438,628,1874,tamworth,england - provincial boroughs,360,2,Liberal Party (Original),63,liberals candidate 3,-990,1850,1746,0.616525411605835,liberals candidate 3,0.07379943132400513,staffordshire,Staffordshire
6439,628,1874,tamworth,england - provincial boroughs,360,2,Conservative,27,-990,-990,1850,1086,0.383474588394165,-990,0.383474588394165,staffordshire,Staffordshire
6440,628,1874,taunton,england - provincial boroughs,361,2,Liberal Party (Original),63,liberals candidate 1,-992,1999,-992,-992.0,liberals candidate 1,-992.0,somersetshire,
6441,628,1874,taunton,england - provincial boroughs,361,2,Liberal Party (Original),63,liberals candidate 2,-992,1999,-992,-992.0,liberals candidate 2,-992.0,somersetshire,
6442,628,1874,tavistock,england - provincial boroughs,362,1,Liberal Party (Original),63,liberals candidate 1,-990,805,635,1.0,liberals candidate 1,0.5700787305831909,devonshire,Devonshire
6443,628,1874,tavistock,england - provincial boroughs,362,1,Liberal Party (Original),63,liberals candidate 2,-990,805,635,1.0,liberals candidate 2,0.4299212694168091,devonshire,Devonshire
6444,628,1874,tewkesbury,england - provincial boroughs,363,1,Liberal Party (Original),63,-990,-990,730,350,0.5200594067573547,-990,0.5200594067573547,gloucestershire,Gloucestershire
6445,628,1874,tewkesbury,england - provincial boroughs,363,1,Conservative,27,-990,-990,730,323,0.4799405634403229,-990,0.4799405634403229,gloucestershire,Gloucestershire
6446,628,1874,the hartlepools,england - provincial boroughs,364,1,Conservative,27,-990,-990,4524,1390,0.3758788406848907,-990,0.3758788406848907,durham,
6447,628,1874,the hartlepools,england - provincial boroughs,364,1,Liberal Party (Original),63,-990,-990,4524,2308,0.6241211295127869,-990,0.6241211295127869,durham,
6448,628,1874,thrisk,england - provincial boroughs,365,1,Conservative,27,-990,-990,935,410,0.5006105303764343,-990,0.5006105303764343,thrisk,
6449,628,1874,thrisk,england - provincial boroughs,365,1,Liberal Party (Original),63,-990,-990,935,409,0.4993894994258881,-990,0.4993894994258881,thrisk,
6458,628,1874,tiverton,england - provincial boroughs,367,2,Liberal Party (Original),63,liberals candidate 2,-990,1294,1306,0.6834118366241455,liberals candidate 2,0.3291470408439636,devonshire,Cheshire
6459,628,1874,tiverton,england - provincial boroughs,367,2,Conservative,27,-990,-990,1294,605,0.3165881633758545,-990,0.3165881633758545,devonshire,Cheshire
6460,628,1874,tiverton,england - provincial boroughs,367,2,Liberal Party (Original),63,liberals candidate 1,-990,1294,1306,0.6834118366241455,liberals candidate 1,0.3542647957801819,devonshire,Cheshire
6461,628,1874,tower hamlets,england - london boroughs,368,2,Liberal/Labour Alliance,65,-990,-990,32937,2992,0.1229050308465958,-990,0.1229050308465958,tower hamlets,Kent
6462,628,1874,tower hamlets,england - london boroughs,368,2,Liberal Party (Original),63,liberals candidate 1,-990,32937,14124,0.5801840424537659,liberals candidate 1,0.2423595190048218,tower hamlets,Kent
6463,628,1874,tower hamlets,england - london boroughs,368,2,Liberal Party (Original),63,liberals candidate 2,-990,32937,14124,0.5801840424537659,liberals candidate 2,0.206293135881424,tower hamlets,Kent
6464,628,1874,tower hamlets,england - london boroughs,368,2,Conservative,27,-990,-990,32937,7228,0.2969109416007996,-990,0.2969109416007996,tower hamlets,Kent
6465,628,1874,tower hamlets,england - london boroughs,368,2,Liberal Party (Original),63,liberals candidate 3,-990,32937,14124,0.5801840424537659,liberals candidate 3,0.1315313875675201,tower hamlets,Kent
6466,628,1874,tralee,ireland,369,1,Home Rule Party,43,-990,-990,256,140,0.4946996569633484,-990,0.4946996569633484,tralee,Argyllshire
6467,628,1874,tralee,ireland,369,1,Liberal Party (Original),63,-990,-990,256,143,0.5053003430366516,-990,0.5053003430366516,tralee,Argyllshire
6468,628,1874,truro,england - provincial boroughs,370,2,Conservative,27,conservatives candidate 1,-990,1582,1521,0.5985832214355469,conservatives candidate 1,0.3140496015548706,cornwall,
6469,628,1874,truro,england - provincial boroughs,370,2,Liberal Party (Original),63,liberals candidate 1,-990,1582,1020,0.4014167785644531,liberals candidate 1,0.2223533987998962,cornwall,
6470,628,1874,truro,england - provincial boroughs,370,2,Liberal Party (Original),63,liberals candidate 2,-990,1582,1020,0.4014167785644531,liberals candidate 2,0.1790633648633957,cornwall,
6471,628,1874,truro,england - provincial boroughs,370,2,Conservative,27,conservatives candidate 2,-990,1582,1521,0.5985832214355469,conservatives candidate 2,0.2845336496829987,cornwall,
6472,628,1874,tynemouth and north shields,england - provincial boroughs,371,1,Liberal Party (Original),63,-992,-992,4898,-992,-992.0,-992,-992.0,tynemouth and north shields,
6473,628,1874,tyrone county,ireland,372,2,Conservative,27,conservatives candidate 1,-990,8357,10633,1.0,conservatives candidate 1,0.4429605901241302,tyrone county,Tyrone
6474,628,1874,tyrone county,ireland,372,2,Conservative,27,conservatives candidate 3,-990,8357,10633,1.0,conservatives candidate 3,0.2588168978691101,tyrone county,Tyrone
6475,628,1874,tyrone county,ireland,372,2,Conservative,27,conservatives candidate 2,-990,8357,10633,1.0,conservatives candidate 2,0.2982225120067596,tyrone county,Tyrone
6476,628,1874,wakefield,england - provincial boroughs,373,1,Liberal Party (Original),63,-990,-990,3889,1600,0.4735128879547119,-990,0.4735128879547119,yorkshire,
6477,628,1874,wakefield,england - provincial boroughs,373,1,Conservative,27,-990,-990,3889,1779,0.5264871120452881,-990,0.5264871120452881,yorkshire,
6478,628,1874,wallingford,england - provincial boroughs,374,1,Conservative,27,-990,-990,1141,575,0.5681818127632141,-990,0.5681818127632141,berkshire,Berkshire
6479,628,1874,wallingford,england - provincial boroughs,374,1,Liberal Party (Original),63,-990,-990,1141,437,0.4318181872367859,-990,0.4318181872367859,berkshire,Berkshire
6480,628,1874,walsall,england - provincial boroughs,375,1,Liberal Party (Original),63,-990,-990,8684,3364,0.6602551341056824,-990,0.6602551341056824,staffordshire,Staffordshire
6481,628,1874,walsall,england - provincial boroughs,375,1,Conservative,27,-990,-990,8684,1731,0.3397448360919952,-990,0.3397448360919952,staffordshire,Staffordshire
6482,628,1874,wareham,england - provincial boroughs,376,1,Conservative,27,conservatives candidate 1,-990,953,528,0.6300715804100037,conservatives candidate 1,0.5990453362464905,dorset,Dorset
6483,628,1874,wareham,england - provincial boroughs,376,1,Liberal Party (Original),63,-990,-990,953,310,0.369928389787674,-990,0.369928389787674,dorset,Dorset
6484,628,1874,wareham,england - provincial boroughs,376,1,Conservative,27,conservatives candidate 2,-990,953,528,0.6300715804100037,conservatives candidate 2,0.03102625347673893,dorset,Dorset
6485,628,1874,warrington,england - provincial boroughs,377,1,Liberal Party (Original),63,-990,-990,5022,2201,0.4803579151630402,-990,0.4803579151630402,lancashire,Lancashire
6486,628,1874,warrington,england - provincial boroughs,377,1,Conservative,27,-990,-990,5022,2381,0.5196420550346375,-990,0.5196420550346375,lancashire,Lancashire
6487,628,1874,warwick,england - provincial boroughs,378,2,Conservative,27,conservatives candidate 2,-990,1664,1576,0.6207168102264404,conservatives candidate 2,0.2914533317089081,warwickshire,
6488,628,1874,warwick,england - provincial boroughs,378,2,Liberal/Labour Alliance,65,-990,-990,1664,180,0.07089405506849289,-990,0.07089405506849289,warwickshire,
6489,628,1874,warwick,england - provincial boroughs,378,2,Conservative,27,conservatives candidate 1,-990,1664,1576,0.6207168102264404,conservatives candidate 1,0.3292634785175323,warwickshire,
6490,628,1874,warwick,england - provincial boroughs,378,2,Liberal Party (Original),63,-990,-990,1664,783,0.3083891272544861,-990,0.3083891272544861,warwickshire,
6491,628,1874,"warwickshire, northern",england - counties,379,2,Conservative,27,conservatives candidate 1,-990,10200,8994,0.7382417917251587,conservatives candidate 1,0.3834851980209351,"warwickshire, northern",Warwickshire
